P,SFT,W,P,S,B,F,G,T7,T3,U,Fi
622d3fb0-5598-4017-8a2b-2a130d06c269,0.48,0.42857142857142855,0.5714285714285714,1.0,2.142857142857143,2.0,2.0,31.174285714285713,30.873333333333335,2,4.5
9ed078ac-304f-467e-9dc8-b4aabea11cfa,0.32,0.0,0.42857142857142855,0.42857142857142855,3.0,3.857142857142857,1.0,31.737142857142857,31.92,0,4.5
9af788bc-87c3-45bc-aaa2-4e6c9340a7dc,0.18,0.0,0.2857142857142857,0.42857142857142855,3.5714285714285716,3.857142857142857,1.0,31.607142857142858,31.656666666666666,0,4.5
e8040807-e851-4588-afa5-1e64f9e55ae3,0.21,0.0,0.14285714285714285,0.14285714285714285,7.142857142857143,5.714285714285714,2.0,31.661428571428573,31.69333333333333,1,4.5
352fb452-687d-4a10-bd68-00b678fb2f4d,0.02,0.0,0.0,0.14285714285714285,3.2857142857142856,6.285714285714286,2.75,31.734285714285715,31.97,3,4.5
c9d68d13-8172-4a24-bd66-36ca7d393da4,0.09,0.14285714285714285,0.7142857142857143,0.7142857142857143,3.857142857142857,2.7142857142857144,1.0,31.587142857142858,31.45,1,4.5
35b8dc5f-2fcd-42aa-abb8-f73601de18e3,0.09,0.0,0.42857142857142855,0.42857142857142855,3.142857142857143,4.0,1.1666666666666667,31.472857142857144,31.473333333333333,0,4.5
ac18b061-b463-47a1-b007-276cc2b5b5c3,0.00,0.14285714285714285,0.14285714285714285,0.14285714285714285,3.7142857142857144,5.142857142857143,1.0,31.872857142857143,31.616666666666667,3,4.5
0a7c151c-13d3-43c0-9c40-1dc964a2d225,0.26,0.0,0.2857142857142857,0.42857142857142855,2.2857142857142856,4.571428571428571,2.0,31.77857142857143,31.786666666666665,3,4.5
9d57b5f2-5a7b-4a47-8ba7-4b92a6d41706,0.03,0.0,0.0,0.16666666666666666,6.666666666666667,4.833333333333333,1.0,31.265,31.11,0,4.5
b0d583ee-b90f-48f8-8b61-7b69c826a831,0.33,0.14285714285714285,0.14285714285714285,0.14285714285714285,4.285714285714286,5.571428571428571,1.5714285714285714,31.53142857142857,31.496666666666666,3,4.5
aeec702d-cbfd-43a3-bcb7-8559edb46686,0.39,0.25,0.25,0.25,6.0,5.5,2.0,31.5325,31.633333333333333,3,4.5
ebd6f23e-2faf-4c11-9fa4-ac19b2976d4d,0.20,0.0,0.0,0.0,5.75,5.5,1.0,31.2325,31.143333333333334,0,4.5
072afc38-91f0-46f2-8a6d-d9a1e6a66b06,0.40,0.16666666666666666,0.16666666666666666,0.3333333333333333,5.5,5.0,1.0,31.648333333333333,31.523333333333333,1,4.5
8e776152-c1b9-4f4a-b1f3-4ce3937d328a,0.30,0.0,0.14285714285714285,0.2857142857142857,3.142857142857143,5.0,1.1428571428571428,31.46142857142857,31.366666666666667,0,4.5
5c00eb4e-f516-461d-9bf8-16a689fc3c05,0.02,0.0,0.2857142857142857,0.42857142857142855,5.0,4.142857142857143,1.0,31.377142857142857,31.343333333333334,0,4.5
8ae9b727-468c-40a2-a9b8-b4b2db83d6c3,0.00,0.2,0.2,0.2,3.8,4.8,1.0,31.504,31.72,0,4.5
95815d85-0e97-444b-b18f-b3ebc5045a56,0.27,0.14285714285714285,0.14285714285714285,0.2857142857142857,2.0,4.857142857142857,2.7142857142857144,31.177142857142858,31.203333333333333,2,4.5
49ffdd2c-3607-4a89-8c35-f2291a76b5d1,0.00,0.14285714285714285,0.14285714285714285,0.2857142857142857,3.0,5.142857142857143,1.4285714285714286,31.315714285714286,30.956666666666667,0,4.5
7be936a7-5754-45ea-99b7-dec09bb22717,0.52,0.0,0.16666666666666666,0.3333333333333333,3.6666666666666665,5.666666666666667,2.5,31.398333333333333,31.15,0,4.5
f48bd133-5c3c-448a-bd16-2dd6236cf308,0.72,0.0,0.2857142857142857,0.2857142857142857,6.428571428571429,4.428571428571429,2.0,31.334285714285713,31.3,0,4.5
c05d4095-4225-468f-930f-8a689ca53e2c,0.60,0.0,0.0,0.0,4.0,5.571428571428571,2.4285714285714284,31.30142857142857,31.073333333333334,0,4.5
e3a485b1-b516-4c82-835c-307aba4a03b2,0.54,0.16666666666666666,0.16666666666666666,0.3333333333333333,4.166666666666667,4.666666666666667,1.8333333333333333,31.426666666666666,31.16,0,4.5
dfd46442-752a-42c4-b4d4-ad441dbc7ef4,0.35,0.0,0.14285714285714285,0.2857142857142857,6.428571428571429,5.0,2.7142857142857144,31.2,31.313333333333333,1,4.5
e8482db3-918d-427b-9e20-00f10c0f5b1e,0.61,0.0,0.0,0.14285714285714285,7.571428571428571,5.714285714285714,2.2857142857142856,31.35142857142857,31.21,0,4.5
7446b82d-0b59-4d07-ac6e-ac3f5560955a,0.13,0.0,0.0,0.14285714285714285,5.714285714285714,5.714285714285714,4.285714285714286,31.15142857142857,30.873333333333335,2,4.5
6bb63837-a098-4a33-b950-f3b91421e407,0.00,0.2857142857142857,0.2857142857142857,0.2857142857142857,5.0,4.285714285714286,3.2857142857142856,31.111428571428572,31.1,3,4.5
ba3d6b80-97d1-414a-9256-880d58c7d67e,0.26,0.0,0.14285714285714285,0.2857142857142857,5.142857142857143,5.142857142857143,4.142857142857143,31.29,31.09,2,4.5
9afe4f73-ef9d-40ab-8c19-1aafc1981c23,0.02,0.16666666666666666,0.16666666666666666,0.16666666666666666,4.333333333333333,4.833333333333333,2.5,31.165,31.14666666666667,0,4.5
2609aea1-67d0-4775-b9a5-ecaaf0ad213f,0.23,0.14285714285714285,0.14285714285714285,0.14285714285714285,5.857142857142857,4.428571428571429,3.2857142857142856,31.13,31.03,0,4.5
b4cb2b8a-a6d1-4700-9911-3307d0e34992,0.12,0.14285714285714285,0.2857142857142857,0.2857142857142857,4.714285714285714,5.428571428571429,2.2857142857142856,31.512857142857143,31.233333333333334,0,4.5
4860d82d-8aea-4d62-ba78-77e91864a266,0.37,0.0,0.0,0.0,6.0,6.0,4.285714285714286,31.437142857142856,31.366666666666667,2,4.5
90c16ad4-566e-46e5-bff4-7b92fbe09b57,0.26,0.0,0.0,0.16666666666666666,2.3333333333333335,5.333333333333333,3.5,31.301666666666666,31.186666666666667,0,4.5
ce81208f-9010-4e11-9d5c-2176fd952600,0.00,0.0,0.0,0.16666666666666666,5.166666666666667,5.833333333333333,1.0,31.546,31.145,2,4.5
ff35cec3-d734-4ff7-a363-a258ae7d0fa8,0.37,0.0,0.14285714285714285,0.14285714285714285,2.5714285714285716,6.428571428571429,1.5714285714285714,31.915714285714287,31.586666666666666,0,4.5
86622880-bdb2-48e2-a211-a36c4ab8bb0a,0.25,0.0,0.3333333333333333,0.3333333333333333,4.666666666666667,4.666666666666667,1.6666666666666667,31.216666666666665,31.213333333333335,1,4.5
9b6262d0-2741-47b0-affe-dcd9c6fd2be3,0.08,0.25,0.75,0.75,8.0,2.25,1.0,31.15,30.99,1,4.5
6d6c258b-f4f4-46de-b71c-8f5300683d90,0.11,0.0,0.0,0.2857142857142857,2.4285714285714284,5.285714285714286,2.0,31.292857142857144,31.4,3,4.5
e6dd72af-8e1e-4f15-86de-b7df4d2140f5,0.16,0.0,0.3333333333333333,0.3333333333333333,5.333333333333333,4.333333333333333,1.0,31.283333333333335,31.283333333333335,0,4.5
cc70859a-76ed-4a99-8761-8676cc280351,0.17,0.0,0.16666666666666666,0.5,3.1666666666666665,5.0,1.1666666666666667,31.476666666666667,31.27,0,4.5
5103746f-5383-46f1-832e-04f7c40deced,0.52,0.3333333333333333,0.5,0.5,4.666666666666667,4.5,2.3333333333333335,31.433333333333334,31.466666666666665,2,4.5
e8b5270f-14b8-4e43-a48c-c2c954669332,0.28,0.0,0.0,0.16666666666666666,6.166666666666667,5.833333333333333,2.0,31.338333333333335,31.31,0,4.5
ebb34463-6f33-4141-bd69-a1c25a73feed,0.45,0.0,0.14285714285714285,0.2857142857142857,4.142857142857143,5.0,2.0,31.37857142857143,31.31,0,4.5
a5d27c3f-05ee-40a9-93f4-0178b3944222,0.30,0.16666666666666666,0.16666666666666666,0.3333333333333333,5.833333333333333,5.166666666666667,1.8333333333333333,31.253333333333334,31.176666666666666,0,4.5
1f3764ad-4e85-401f-9519-248225fa7629,0.48,0.0,0.0,0.0,7.666666666666667,4.666666666666667,2.0,31.203333333333333,31.153333333333332,0,4.5
364e56fc-b155-47e1-b655-16a886ee503f,0.00,0.3333333333333333,0.3333333333333333,0.5,7.666666666666667,3.5,2.5,31.0,31.03,3,4.5
d2ea4c53-5ba8-4539-8120-948b0e22361b,0.36,0.2857142857142857,0.2857142857142857,0.42857142857142855,3.857142857142857,4.857142857142857,2.2857142857142856,31.51,31.686666666666667,3,4.5
a9c807ad-106f-4fc7-aeb9-9aab02988e7c,0.55,0.0,0.0,0.0,4.0,5.0,2.1666666666666665,31.415,31.37,0,4.5
3d7ea73d-a6a4-4fbd-af12-a8b1214db071,0.08,0.0,0.0,0.16666666666666666,2.3333333333333335,5.0,2.6666666666666665,31.22,31.153333333333332,1,4.5
7343ab89-4a44-43ef-93db-c6125e5a70a2,0.00,0.3333333333333333,0.6666666666666666,0.6666666666666666,4.333333333333333,3.0,2.6666666666666665,31.0,31.0,3,4.5
0ff5363b-05f2-4fab-babe-2cae0d7a819d,0.33,0.0,0.3333333333333333,0.5,7.333333333333333,3.8333333333333335,2.0,31.263333333333332,31.39,0,4.5
2c790168-b1bb-4c9a-b79a-670aa48ce50a,0.19,0.0,0.25,0.5,4.0,4.75,4.5,31.035,31.053333333333335,1,4.5
4683f62b-67b9-46df-acd1-731eb3754321,0.18,0.14285714285714285,0.2857142857142857,0.2857142857142857,4.285714285714286,4.857142857142857,5.0,31.06714285714286,31.126666666666665,3,4.5
509fcbd4-3394-43f5-b6b4-904e9d66d081,0.17,0.16666666666666666,0.16666666666666666,0.3333333333333333,3.3333333333333335,4.666666666666667,4.666666666666667,31.272,31.605,2,4.5
f07ddf5a-85ac-4588-a44d-311b1f724070,0.24,0.0,0.2,0.2,6.2,6.2,4.0,31.116,31.013333333333332,0,4.5
fcb0c2f8-1e83-422b-a4be-656d972118ad,0.05,0.16666666666666666,0.16666666666666666,0.3333333333333333,3.3333333333333335,5.0,4.666666666666667,31.133333333333333,31.256666666666668,3,4.5
6f6220cc-ad6f-4250-a90b-ff83b4c26010,0.37,0.16666666666666666,0.5,0.5,2.3333333333333335,3.5,3.6666666666666665,31.203333333333333,31.033333333333335,0,4.5
a6f04e6d-1c12-44f6-82fe-11d94a49d17d,0.00,0.0,0.2857142857142857,0.42857142857142855,3.4285714285714284,3.857142857142857,4.142857142857143,31.00857142857143,31.05666666666667,0,4.5
ba1dc4fc-8513-4442-be13-9d263a3d63d8,0.09,0.14285714285714285,0.2857142857142857,0.42857142857142855,3.7142857142857144,4.285714285714286,3.5714285714285716,31.134285714285713,30.81,0,4.5
3c9ed92a-ee8d-4933-a98b-ee06a376a3b5,0.07,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.8571428571428572,1.5714285714285714,5.0,30.518571428571427,30.23,0,4.5
c046498d-4a99-4b14-a79d-fdf4c74fe2fa,0.00,0.4,0.6,0.6,3.8,3.2,5.0,30.598,30.696666666666665,0,4.5
b71cb622-917b-4571-9806-64205b2d798b,0.28,0.14285714285714285,0.42857142857142855,0.7142857142857143,3.142857142857143,3.142857142857143,4.714285714285714,31.032857142857143,30.813333333333333,0,4.5
6c6a2346-8eab-441f-a593-e860ae0996d0,0.49,0.14285714285714285,0.2857142857142857,0.42857142857142855,6.857142857142857,4.142857142857143,4.428571428571429,30.917142857142856,30.74,0,4.5
37ab1de5-1016-42ae-bb3f-522e94345d87,0.55,0.3333333333333333,0.3333333333333333,0.5,4.833333333333333,4.0,3.8333333333333335,31.101666666666667,30.85333333333333,0,4.5
ce56400d-caef-4f1d-81ce-642e0640f1b8,0.49,0.16666666666666666,0.5,0.6666666666666666,6.0,3.8333333333333335,4.5,30.951666666666668,31.166666666666668,0,4.5
d7726cb2-1520-46da-8810-fe3799293d47,0.40,0.0,0.2857142857142857,0.2857142857142857,4.428571428571429,4.571428571428571,5.0,30.978571428571428,30.69,0,4.5
df3f81b1-5fb7-423f-b870-14a0b13dc147,0.25,0.4,0.4,0.6,3.4,3.4,4.4,30.838,30.993333333333332,0,4.5
0db0c423-672c-48ea-9701-23dcbb02abaa,0.11,0.0,0.2,0.2,4.4,4.6,2.6,31.184,31.106666666666666,1,4.5
87ff8f00-dde6-4433-96ba-64e6ffc94334,0.33,0.0,0.0,0.14285714285714285,4.428571428571429,5.857142857142857,2.4285714285714284,31.395714285714284,31.26,0,4.5
0e011950-9ef0-41d1-b128-bdb54d3ff8cb,0.23,0.14285714285714285,0.2857142857142857,0.5714285714285714,4.714285714285714,3.7142857142857144,1.1428571428571428,31.31142857142857,31.236666666666668,0,4.5
b7b5f14f-e855-4231-adaa-4c17754942fe,0.06,0.16666666666666666,0.3333333333333333,0.6666666666666666,2.5,4.0,2.3333333333333335,31.231666666666666,31.356666666666666,2,4.5
ff692f14-cf8a-4bd1-9a02-566c559c7d33,1.13,0.0,0.0,0.0,6.0,6.5,2.0,31.9,31.9,1,4.5
54ee9995-3094-4e97-8afe-03df9c332f93,0.56,0.0,0.0,0.0,4.666666666666667,6.333333333333333,2.8333333333333335,31.375,31.376666666666665,1,4.5
65586d3a-a32d-4c95-956a-5634b54bca46,0.00,0.14285714285714285,0.14285714285714285,0.42857142857142855,5.0,3.857142857142857,2.5714285714285716,31.142857142857142,31.203333333333333,3,4.5
3d45b7d3-bbf0-4094-8eb2-fe7b9510806c,0.05,0.16666666666666666,0.3333333333333333,0.3333333333333333,3.1666666666666665,4.333333333333333,1.3333333333333333,31.345,31.38,0,4.5
7726a505-db26-4190-8738-7a62d7017bfc,0.34,0.2857142857142857,0.2857142857142857,0.7142857142857143,3.857142857142857,3.142857142857143,2.142857142857143,31.105714285714285,31.096666666666668,0,4.5
6869ecb1-12cf-4193-9ab3-c663ecf7f632,0.41,0.0,0.16666666666666666,0.16666666666666666,3.3333333333333335,4.166666666666667,3.3333333333333335,31.185,31.223333333333333,0,4.5
19c99b0e-5b84-4e49-8551-7ce62c5d75f8,0.36,0.16666666666666666,0.16666666666666666,0.3333333333333333,2.1666666666666665,3.6666666666666665,2.6666666666666665,31.14666666666667,31.173333333333332,0,4.5
b16e671d-2fdb-4e72-a3f0-39da802d960e,0.10,0.14285714285714285,0.2857142857142857,0.2857142857142857,4.0,4.571428571428571,2.4285714285714284,31.135714285714286,31.073333333333334,0,4.5
fb6fd07a-006f-4b7c-b168-ea25d8095f2b,0.07,0.14285714285714285,0.14285714285714285,0.14285714285714285,7.0,5.285714285714286,3.4285714285714284,31.177142857142858,31.213333333333335,2,4.5
28ff043f-e669-4635-a837-051510cb6d81,0.00,0.2857142857142857,0.2857142857142857,0.2857142857142857,4.857142857142857,5.0,2.4285714285714284,31.28142857142857,31.003333333333334,0,4.5
92dccb78-94d8-4be2-a6cf-6e336d59c98c,0.19,0.14285714285714285,0.2857142857142857,0.42857142857142855,4.571428571428571,4.0,3.4285714285714284,31.12142857142857,31.13,0,4.5
ef900846-9698-40e2-b96f-8b5d36331ca9,0.02,0.0,0.16666666666666666,0.5,3.6666666666666665,4.333333333333333,3.3333333333333335,31.128333333333334,31.096666666666668,0,4.5
9e1e0744-db67-4385-81d9-492abaf4a0df,0.26,0.0,0.2857142857142857,0.2857142857142857,3.5714285714285716,4.857142857142857,4.857142857142857,31.138571428571428,31.213333333333335,2,4.5
4cc177fd-85fc-4bba-aa6f-d88ebe37cf9a,0.34,0.14285714285714285,0.42857142857142855,0.5714285714285714,4.142857142857143,3.5714285714285716,3.857142857142857,31.11285714285714,31.053333333333335,0,4.5
457a057d-bfd9-4198-9a3a-9731d7d8a91d,0.49,0.2857142857142857,0.42857142857142855,0.42857142857142855,2.142857142857143,4.142857142857143,3.0,31.33142857142857,31.28,0,4.5
7e99b30d-3e9e-44ab-b580-1849330ed274,0.15,0.3333333333333333,0.6666666666666666,0.6666666666666666,6.666666666666667,3.1666666666666665,2.6666666666666665,30.846666666666668,30.93,0,4.5
68315fa3-56c5-4ec4-8e51-0a344581f575,0.00,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.5,3.5,2.3333333333333335,30.958333333333332,30.55,0,4.5
fe55ed2b-d5a3-4088-aaa8-c735abab2c76,0.24,0.14285714285714285,0.14285714285714285,0.42857142857142855,6.571428571428571,3.7142857142857144,3.0,31.18285714285714,30.94333333333333,0,4.5
f13ff3f4-7004-4015-93c3-44b2ffa62704,0.13,0.16666666666666666,0.16666666666666666,0.3333333333333333,6.5,4.333333333333333,3.8333333333333335,30.973333333333333,30.816666666666666,0,4.5
b78ba547-1c11-4e11-88a6-910456684679,0.26,0.0,0.16666666666666666,0.3333333333333333,3.6666666666666665,4.0,4.0,31.088333333333335,31.053333333333335,0,4.5
9b25c0a8-b1f5-4edc-852e-0eb2cb62be20,0.19,0.14285714285714285,0.42857142857142855,0.7142857142857143,3.857142857142857,3.2857142857142856,4.714285714285714,30.801666666666666,30.71,0,4.5
0dbff105-8ff2-4788-ab88-06cb8c6e6375,0.00,0.5,0.75,1.0,3.25,1.75,5.0,30.48,30.466666666666665,0,4.5
e9cdecfb-7ead-4e30-979e-b1509bcfb3ec,0.16,0.3333333333333333,0.3333333333333333,0.5,3.0,3.6666666666666665,4.0,30.97833333333333,30.893333333333334,0,4.5
6b7d9604-4891-449d-b8e1-09c3d6275e12,0.23,0.25,0.5,0.5,4.25,4.25,4.75,30.92,31.003333333333334,0,4.5
25876204-dda6-4c41-add2-c612e8dc42d3,0.23,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.166666666666667,4.833333333333333,4.0,31.27166666666667,31.09,0,4.5
be35a7d6-5c6c-4779-bd19-fc56e3c503a9,0.27,0.14285714285714285,0.2857142857142857,0.42857142857142855,3.2857142857142856,4.571428571428571,4.857142857142857,31.13714285714286,31.126666666666665,0,4.5
7ab06e79-f715-4ffe-a5f1-d2765678159c,0.34,0.16666666666666666,0.16666666666666666,0.3333333333333333,4.5,4.333333333333333,4.833333333333333,31.18,31.293333333333333,0,4.5
a403118e-daa1-44c7-8c9c-fb1a075f9a19,0.38,0.2857142857142857,0.42857142857142855,0.5714285714285714,3.142857142857143,3.857142857142857,4.0,31.225714285714286,31.06,0,4.5
